BodyType,Make,GenModel,Model,YearFirstUsed,YearManufacture,LicenceStatus,2023,2022,2021,2020,2019,2018,2017,2016,2015,2014
Cars,LAMBORGHINI,LAMBORGHINI MODEL MISSING,MISSING,2003,2003,SORN,1,1,1,1,1,1,1,1,1,1
Cars,LAMBORGHINI,LAMBORGHINI MODEL MISSING,MISSING,2001,2001,Licensed,0,0,0,0,0,0,0,0,1,0
Cars,LAMBORGHINI,LAMBORGHINI MODEL MISSING,MISSING,2001,2001,SORN,1,1,1,1,1,1,1,1,0,1
Cars,LAMBORGHINI,LAMBORGHINI MODEL MISSING,MISSING,2000,2000,Licensed,1,1,1,1,0,1,1,1,1,1
Cars,LAMBORGHINI,LAMBORGHINI MODEL MISSING,MISSING,2000,2000,SORN,0,0,0,0,1,0,0,0,0,0
Cars,LAMBORGHINI,LAMBORGHINI MODEL MISSING,MISSING,2000,1968,Licensed,1,1,1,1,1,1,1,0,1,1
Cars,LAMBORGHINI,LAMBORGHINI MODEL MISSING,MISSING,2000,1968,SORN,0,0,0,0,0,0,0,1,0,0
Cars,LAMBORGHINI,LAMBORGHINI MODEL MISSING,MISSING,1998,1998,Licensed,4,2,1,2,3,4,2,2,4,3
Cars,LAMBORGHINI,LAMBORGHINI MODEL MISSING,MISSING,1998,1998,SORN,6,8,9,9,8,7,9,9,7,7
Cars,LAMBORGHINI,LAMBORGHINI MODEL MISSING,MISSING,1997,1997,Licensed,7,7,6,4,5,7,6,6,6,7
Cars,LAMBORGHINI,LAMBORGHINI MODEL MISSING,MISSING,1997,1997,SORN,8,7,8,9,10,6,7,7,6,5
Cars,LAMBORGHINI,LAMBORGHINI MODEL MISSING,MISSING,1997,1995,SORN,1,1,1,1,1,1,1,1,1,1
Cars,LAMBORGHINI,LAMBORGHINI MODEL MISSING,MISSING,1996,1996,Licensed,3,2,1,0,0,0,1,1,0,1
Cars,LAMBORGHINI,LAMBORGHINI MODEL MISSING,MISSING,1996,1996,SORN,3,4,5,6,6,6,5,5,6,5
Cars,LAMBORGHINI,LAMBORGHINI MODEL MISSING,MISSING,1995,1995,Licensed,1,1,1,2,1,1,2,2,2,3
Cars,LAMBORGHINI,LAMBORGHINI MODEL MISSING,MISSING,1995,1995,SORN,3,3,3,2,3,3,2,2,2,1
Cars,LAMBORGHINI,LAMBORGHINI MODEL MISSING,MISSING,1994,1994,Licensed,1,0,1,1,1,1,1,0,1,1
Cars,LAMBORGHINI,LAMBORGHINI MODEL MISSING,MISSING,1994,1994,SORN,4,5,4,4,4,4,3,3,2,1
Cars,LAMBORGHINI,LAMBORGHINI MODEL MISSING,MISSING,1993,1993,Licensed,4,3,3,3,3,6,5,5,4,5
Cars,LAMBORGHINI,LAMBORGHINI MODEL MISSING,MISSING,1993,1993,SORN,6,6,6,6,6,2,2,3,4,2
Cars,LAMBORGHINI,LAMBORGHINI MODEL MISSING,MISSING,1993,1989,Licensed,0,1,0,0,0,0,0,0,0,0
Cars,LAMBORGHINI,LAMBORGHINI MODEL MISSING,MISSING,1993,1989,SORN,1,0,0,0,0,0,0,0,0,0
Cars,LAMBORGHINI,LAMBORGHINI MODEL MISSING,MISSING,1992,1992,Licensed,1,1,1,1,2,1,1,1,1,1
Cars,LAMBORGHINI,LAMBORGHINI MODEL MISSING,MISSING,1992,1992,SORN,1,1,1,1,0,0,1,1,1,1
Cars,LAMBORGHINI,LAMBORGHINI MODEL MISSING,MISSING,1991,1991,Licensed,1,2,1,1,1,2,1,0,1,1
Cars,LAMBORGHINI,LAMBORGHINI MODEL MISSING,MISSING,1991,1991,SORN,5,3,3,4,4,2,3,4,3,3
Cars,LAMBORGHINI,LAMBORGHINI MODEL MISSING,MISSING,1991,1988,SORN,1,1,1,1,1,1,1,1,1,0
Cars,LAMBORGHINI,LAMBORGHINI MODEL MISSING,MISSING,1990,1990,Licensed,2,2,2,3,1,2,4,2,3,5
Cars,LAMBORGHINI,LAMBORGHINI MODEL MISSING,MISSING,1990,1990,SORN,10,10,10,8,8,9,7,8,7,5
Cars,LAMBORGHINI,LAMBORGHINI MODEL MISSING,MISSING,1990,1989,Licensed,0,0,0,0,0,1,1,0,1,0
Cars,LAMBORGHINI,LAMBORGHINI MODEL MISSING,MISSING,1990,1989,SORN,0,0,0,0,0,0,0,1,0,1
Cars,LAMBORGHINI,LAMBORGHINI MODEL MISSING,MISSING,1989,1989,Licensed,1,1,1,1,1,1,1,1,1,1
Cars,LAMBORGHINI,LAMBORGHINI MODEL MISSING,MISSING,1989,1988,Licensed,0,0,0,0,0,1,0,0,1,1
Cars,LAMBORGHINI,LAMBORGHINI MODEL MISSING,MISSING,1989,1988,SORN,1,2,2,2,2,1,1,1,1,1
Cars,LAMBORGHINI,LAMBORGHINI MODEL MISSING,MISSING,1988,1988,Licensed,1,1,1,1,2,3,1,4,5,4
Cars,LAMBORGHINI,LAMBORGHINI MODEL MISSING,MISSING,1988,1988,SORN,6,7,6,6,6,4,4,3,3,4
Cars,LAMBORGHINI,LAMBORGHINI MODEL MISSING,MISSING,1988,1987,SORN,1,1,1,1,1,1,1,1,1,1
Cars,LAMBORGHINI,LAMBORGHINI MODEL MISSING,MISSING,1987,1987,Licensed,1,0,1,0,1,1,1,2,4,4
Cars,LAMBORGHINI,LAMBORGHINI MODEL MISSING,MISSING,1987,1987,SORN,6,7,6,7,6,6,6,5,3,3
Cars,LAMBORGHINI,LAMBORGHINI MODEL MISSING,MISSING,1987,1986,Licensed,0,0,0,0,0,0,0,0,0,1
Cars,LAMBORGHINI,LAMBORGHINI MODEL MISSING,MISSING,1987,1986,SORN,1,1,1,1,1,1,1,1,1,0
Cars,LAMBORGHINI,LAMBORGHINI MODEL MISSING,MISSING,1986,1986,Licensed,2,1,2,2,2,2,2,3,2,2
Cars,LAMBORGHINI,LAMBORGHINI MODEL MISSING,MISSING,1986,1986,SORN,1,2,1,0,0,0,0,0,1,1
Cars,LAMBORGHINI,LAMBORGHINI MODEL MISSING,MISSING,1985,1985,Licensed,1,4,5,4,5,1,3,2,2,2
Cars,LAMBORGHINI,LAMBORGHINI MODEL MISSING,MISSING,1985,1985,SORN,7,4,3,4,3,6,5,6,5,5
Cars,LAMBORGHINI,LAMBORGHINI MODEL MISSING,MISSING,1984,1984,Licensed,3,5,4,3,5,4,3,3,5,4
Cars,LAMBORGHINI,LAMBORGHINI MODEL MISSING,MISSING,1984,1984,SORN,3,1,2,3,1,2,3,2,1,2
Cars,LAMBORGHINI,LAMBORGHINI MODEL MISSING,MISSING,1983,1973,Licensed,1,1,1,1,1,1,0,0,0,0
Cars,LAMBORGHINI,LAMBORGHINI MODEL MISSING,MISSING,1982,1982,Licensed,1,0,0,0,0,1,1,0,0,1
Cars,LAMBORGHINI,LAMBORGHINI MODEL MISSING,MISSING,1982,1982,SORN,0,1,1,1,1,0,0,1,1,0
Cars,LAMBORGHINI,LAMBORGHINI MODEL MISSING,MISSING,1981,1981,SORN,1,1,1,1,1,1,1,1,1,1
Cars,LAMBORGHINI,LAMBORGHINI MODEL MISSING,MISSING,1978,1978,Licensed,1,1,1,1,1,1,1,1,1,1
Cars,LAMBORGHINI,LAMBORGHINI MODEL MISSING,MISSING,1977,1976,Licensed,1,1,1,1,1,1,1,1,0,0
Cars,LAMBORGHINI,LAMBORGHINI MODEL MISSING,MISSING,1977,1976,SORN,0,0,0,0,0,0,0,0,1,1
Cars,LAMBORGHINI,LAMBORGHINI MODEL MISSING,MISSING,1976,[x],Licensed,0,0,0,0,0,0,0,1,1,0
Cars,LAMBORGHINI,LAMBORGHINI MODEL MISSING,MISSING,1976,[x],SORN,1,1,1,1,1,1,1,0,0,1
Cars,LAMBORGHINI,LAMBORGHINI MODEL MISSING,MISSING,1976,1975,Licensed,1,1,1,1,1,1,0,0,0,0
Cars,LAMBORGHINI,LAMBORGHINI MODEL MISSING,MISSING,1976,1975,SORN,0,0,0,0,0,0,1,1,1,1
Cars,LAMBORGHINI,LAMBORGHINI MODEL MISSING,MISSING,1975,[x],SORN,0,0,0,0,0,0,0,1,0,0
Cars,LAMBORGHINI,LAMBORGHINI MODEL MISSING,MISSING,1975,1975,Licensed,2,2,2,1,1,1,1,1,1,0
Cars,LAMBORGHINI,LAMBORGHINI MODEL MISSING,MISSING,1975,1975,SORN,1,2,2,2,2,2,2,2,2,3
Cars,LAMBORGHINI,LAMBORGHINI MODEL MISSING,MISSING,1974,[x],Licensed,2,1,1,1,1,1,2,1,1,1
Cars,LAMBORGHINI,LAMBORGHINI MODEL MISSING,MISSING,1974,[x],SORN,1,2,2,2,2,2,1,0,1,1
Cars,LAMBORGHINI,LAMBORGHINI MODEL MISSING,MISSING,1974,1974,Licensed,2,2,2,1,1,1,2,1,0,3
Cars,LAMBORGHINI,LAMBORGHINI MODEL MISSING,MISSING,1974,1974,SORN,3,3,3,4,4,4,2,2,4,2
Cars,LAMBORGHINI,LAMBORGHINI MODEL MISSING,MISSING,1974,1973,Licensed,0,0,1,1,1,1,1,1,1,1
Cars,LAMBORGHINI,LAMBORGHINI MODEL MISSING,MISSING,1974,1973,SORN,1,1,0,0,0,0,0,0,0,0
Cars,LAMBORGHINI,LAMBORGHINI MODEL MISSING,MISSING,1973,[x],Licensed,6,5,4,4,2,2,3,2,4,4
Cars,LAMBORGHINI,LAMBORGHINI MODEL MISSING,MISSING,1973,[x],SORN,7,6,7,7,9,9,8,9,7,7
Cars,LAMBORGHINI,LAMBORGHINI MODEL MISSING,MISSING,1973,1973,Licensed,3,3,3,2,2,1,0,1,2,1
Cars,LAMBORGHINI,LAMBORGHINI MODEL MISSING,MISSING,1973,1973,SORN,0,0,0,1,1,1,2,1,0,1
Cars,LAMBORGHINI,LAMBORGHINI MODEL MISSING,MISSING,1972,[x],Licensed,4,6,6,6,5,3,4,3,2,4
Cars,LAMBORGHINI,LAMBORGHINI MODEL MISSING,MISSING,1972,[x],SORN,3,2,2,2,3,4,3,4,4,1
Cars,LAMBORGHINI,LAMBORGHINI MODEL MISSING,MISSING,1972,1972,Licensed,1,1,1,1,2,2,2,3,2,1
Cars,LAMBORGHINI,LAMBORGHINI MODEL MISSING,MISSING,1972,1972,SORN,1,1,1,1,0,1,1,0,0,1
Cars,LAMBORGHINI,LAMBORGHINI MODEL MISSING,MISSING,1971,[x],Licensed,1,1,1,1,1,0,0,0,0,0
Cars,LAMBORGHINI,LAMBORGHINI MODEL MISSING,MISSING,1971,[x],SORN,0,0,0,0,0,1,0,0,0,0
Cars,LAMBORGHINI,LAMBORGHINI MODEL MISSING,MISSING,1970,[x],Licensed,3,4,4,4,3,3,3,2,3,3
Cars,LAMBORGHINI,LAMBORGHINI MODEL MISSING,MISSING,1970,[x],SORN,3,2,2,2,2,2,2,3,2,2
Cars,LAMBORGHINI,LAMBORGHINI MODEL MISSING,MISSING,1969,1969,Licensed,0,1,0,1,1,1,1,1,1,1
Cars,LAMBORGHINI,LAMBORGHINI MODEL MISSING,MISSING,1969,1969,SORN,1,0,1,0,0,0,0,0,0,0
Cars,LAMBORGHINI,LAMBORGHINI MODEL MISSING,MISSING,1968,[x],Licensed,2,3,3,3,3,3,3,3,3,2
Cars,LAMBORGHINI,LAMBORGHINI MODEL MISSING,MISSING,1968,[x],SORN,0,0,0,0,0,0,0,0,0,1
Cars,LAMBORGHINI,LAMBORGHINI MODEL MISSING,MISSING,1968,1968,Licensed,1,1,1,1,1,0,0,0,0,0
Cars,LAMBORGHINI,LAMBORGHINI MODEL MISSING,MISSING,1968,1968,SORN,0,0,0,0,0,1,0,0,0,0
Cars,LAMBORGHINI,LAMBORGHINI MODEL MISSING,MISSING,1967,[x],Licensed,1,1,1,1,1,1,1,1,1,1
Cars,LAMBORGHINI,LAMBORGHINI MODEL MISSING,MISSING,1964,[x],Licensed,1,1,1,1,1,1,1,1,1,1
Heavy goods vehicles,LAMBORGHINI,LAMBORGHINI MODEL MISSING,MISSING,2008,2008,Licensed,0,0,0,0,0,0,0,1,1,1
Heavy goods vehicles,LAMBORGHINI,LAMBORGHINI MODEL MISSING,MISSING,2006,2006,Licensed,0,0,0,0,0,0,0,1,1,0
Heavy goods vehicles,LAMBORGHINI,LAMBORGHINI MODEL MISSING,MISSING,2006,2006,SORN,1,1,1,1,1,1,1,0,0,0
Heavy goods vehicles,LAMBORGHINI,LAMBORGHINI MODEL MISSING,MISSING,2003,2003,Licensed,0,0,0,0,0,0,0,0,0,1
Light goods vehicles,LAMBORGHINI,LAMBORGHINI MODEL MISSING,MISSING,[x],2020,Licensed,1,1,1,0,[z],[z],[z],[z],[z],[z]
Light goods vehicles,LAMBORGHINI,LAMBORGHINI MODEL MISSING,MISSING,[x],1991,Licensed,0,0,0,0,0,0,1,1,0,1
Light goods vehicles,LAMBORGHINI,LAMBORGHINI MODEL MISSING,MISSING,[x],1991,SORN,1,1,1,1,1,1,0,0,1,0
Light goods vehicles,LAMBORGHINI,LAMBORGHINI MODEL MISSING,MISSING,[x],1990,Licensed,0,0,0,0,0,1,0,0,1,0
Light goods vehicles,LAMBORGHINI,LAMBORGHINI MODEL MISSING,MISSING,[x],1990,SORN,1,1,1,1,1,0,1,1,0,0
Light goods vehicles,LAMBORGHINI,LAMBORGHINI MODEL MISSING,MISSING,[x],1989,Licensed,0,0,0,0,0,0,1,0,0,1
Light goods vehicles,LAMBORGHINI,LAMBORGHINI MODEL MISSING,MISSING,[x],1989,SORN,2,2,2,2,2,2,1,1,1,0
Light goods vehicles,LAMBORGHINI,LAMBORGHINI MODEL MISSING,MISSING,[x],1988,Licensed,0,0,0,0,0,0,0,1,1,1
Light goods vehicles,LAMBORGHINI,LAMBORGHINI MODEL MISSING,MISSING,[x],1988,SORN,1,1,1,1,1,1,1,0,0,0
Light goods vehicles,LAMBORGHINI,LAMBORGHINI MODEL MISSING,MISSING,[x],1965,SORN,1,1,0,0,0,0,0,0,0,0
Light goods vehicles,LAMBORGHINI,LAMBORGHINI MODEL MISSING,MISSING,[x],1961,SORN,1,1,1,1,1,1,1,1,1,1
Light goods vehicles,LAMBORGHINI,LAMBORGHINI MODEL MISSING,MISSING,2023,2023,Licensed,3,[z],[z],[z],[z],[z],[z],[z],[z],[z]
Light goods vehicles,LAMBORGHINI,LAMBORGHINI MODEL MISSING,MISSING,2021,2021,Licensed,4,3,4,[z],[z],[z],[z],[z],[z],[z]
Light goods vehicles,LAMBORGHINI,LAMBORGHINI MODEL MISSING,MISSING,2019,2019,Licensed,0,0,0,1,1,[z],[z],[z],[z],[z]
Light goods vehicles,LAMBORGHINI,LAMBORGHINI MODEL MISSING,MISSING,2019,2019,SORN,1,0,0,0,0,[z],[z],[z],[z],[z]
Light goods vehicles,LAMBORGHINI,LAMBORGHINI MODEL MISSING,MISSING,2018,2018,Licensed,0,0,0,0,1,2,[z],[z],[z],[z]
Light goods vehicles,LAMBORGHINI,LAMBORGHINI MODEL MISSING,MISSING,2018,2018,SORN,1,1,1,0,0,0,[z],[z],[z],[z]
Motorcycles,LAMBORGHINI,LAMBORGHINI MODEL MISSING,MISSING,[x],1970,Licensed,0,0,0,0,0,0,0,0,1,1
Motorcycles,LAMBORGHINI,LAMBORGHINI MODEL MISSING,MISSING,[x],1970,SORN,1,1,1,1,1,1,1,1,0,0
Motorcycles,LAMBORGHINI,LAMBORGHINI MODEL MISSING,MISSING,[x],1967,Licensed,1,0,0,0,0,0,0,0,1,0
Motorcycles,LAMBORGHINI,LAMBORGHINI MODEL MISSING,MISSING,[x],1967,SORN,0,1,1,1,1,1,1,1,0,0
Motorcycles,LAMBORGHINI,LAMBORGHINI MODEL MISSING,MISSING,[x],1964,Licensed,0,0,0,0,0,0,0,0,1,0
Motorcycles,LAMBORGHINI,LAMBORGHINI MODEL MISSING,MISSING,[x],1964,SORN,0,0,0,1,1,1,1,1,0,0
Motorcycles,LAMBORGHINI,LAMBORGHINI MODEL MISSING,MISSING,2014,2014,Licensed,0,0,0,0,0,0,0,0,0,2
Motorcycles,LAMBORGHINI,LAMBORGHINI MODEL MISSING,MISSING,2014,2014,SORN,2,2,2,2,2,2,2,2,2,0
Motorcycles,LAMBORGHINI,LAMBORGHINI MODEL MISSING,MISSING,2001,1960,Licensed,0,1,1,1,1,1,0,0,1,1
Motorcycles,LAMBORGHINI,LAMBORGHINI MODEL MISSING,MISSING,2001,1960,SORN,0,0,0,0,0,0,1,1,0,0
Other vehicles,LAMBORGHINI,LAMBORGHINI MODEL MISSING,MISSING,[x],[x],Licensed,2,2,2,2,1,1,1,1,1,2
Other vehicles,LAMBORGHINI,LAMBORGHINI MODEL MISSING,MISSING,[x],[x],SORN,2,2,2,1,1,1,1,1,1,0
Other vehicles,LAMBORGHINI,LAMBORGHINI MODEL MISSING,MISSING,[x],2013,Licensed,1,1,1,1,1,1,1,1,0,0
Other vehicles,LAMBORGHINI,LAMBORGHINI MODEL MISSING,MISSING,[x],2012,Licensed,1,1,1,1,1,0,0,0,0,0
Other vehicles,LAMBORGHINI,LAMBORGHINI MODEL MISSING,MISSING,[x],2011,Licensed,0,0,0,0,0,1,0,0,0,0
Other vehicles,LAMBORGHINI,LAMBORGHINI MODEL MISSING,MISSING,[x],2010,Licensed,1,1,1,1,1,1,1,1,1,1
Other vehicles,LAMBORGHINI,LAMBORGHINI MODEL MISSING,MISSING,[x],2008,Licensed,1,1,1,1,1,2,2,2,2,3
Other vehicles,LAMBORGHINI,LAMBORGHINI MODEL MISSING,MISSING,[x],2008,SORN,1,1,1,1,1,1,1,1,1,0
Other vehicles,LAMBORGHINI,LAMBORGHINI MODEL MISSING,MISSING,[x],2007,Licensed,4,3,3,3,3,2,2,2,1,1
Other vehicles,LAMBORGHINI,LAMBORGHINI MODEL MISSING,MISSING,[x],2006,Licensed,5,5,4,4,4,4,4,5,5,5
Other vehicles,LAMBORGHINI,LAMBORGHINI MODEL MISSING,MISSING,[x],2005,Licensed,3,3,3,2,2,4,4,2,2,1
Other vehicles,LAMBORGHINI,LAMBORGHINI MODEL MISSING,MISSING,[x],2005,SORN,2,2,1,1,1,1,1,1,0,0
Other vehicles,LAMBORGHINI,LAMBORGHINI MODEL MISSING,MISSING,[x],2004,Licensed,6,5,4,4,4,3,3,3,3,3
Other vehicles,LAMBORGHINI,LAMBORGHINI MODEL MISSING,MISSING,[x],2004,SORN,1,1,1,1,1,1,1,0,0,0
Other vehicles,LAMBORGHINI,LAMBORGHINI MODEL MISSING,MISSING,[x],2003,Licensed,1,1,1,1,2,2,2,2,2,2
Other vehicles,LAMBORGHINI,LAMBORGHINI MODEL MISSING,MISSING,[x],2002,Licensed,5,6,6,6,6,6,5,5,6,5
Other vehicles,LAMBORGHINI,LAMBORGHINI MODEL MISSING,MISSING,[x],2002,SORN,1,1,1,1,1,1,1,1,0,0
Other vehicles,LAMBORGHINI,LAMBORGHINI MODEL MISSING,MISSING,[x],2001,Licensed,1,1,1,1,1,1,1,1,0,0
Other vehicles,LAMBORGHINI,LAMBORGHINI MODEL MISSING,MISSING,[x],2000,Licensed,4,5,4,5,6,6,6,4,5,5
Other vehicles,LAMBORGHINI,LAMBORGHINI MODEL MISSING,MISSING,[x],2000,SORN,0,0,0,0,0,0,0,1,0,0
Other vehicles,LAMBORGHINI,LAMBORGHINI MODEL MISSING,MISSING,[x],1999,Licensed,5,5,5,5,5,5,4,4,3,2
Other vehicles,LAMBORGHINI,LAMBORGHINI MODEL MISSING,MISSING,[x],1998,Licensed,4,4,4,3,3,3,4,5,4,4
Other vehicles,LAMBORGHINI,LAMBORGHINI MODEL MISSING,MISSING,[x],1998,SORN,1,1,1,2,1,1,0,0,0,0
Other vehicles,LAMBORGHINI,LAMBORGHINI MODEL MISSING,MISSING,[x],1997,Licensed,4,4,3,3,3,4,4,4,3,4
Other vehicles,LAMBORGHINI,LAMBORGHINI MODEL MISSING,MISSING,[x],1996,Licensed,6,5,5,5,5,5,6,7,7,8
Other vehicles,LAMBORGHINI,LAMBORGHINI MODEL MISSING,MISSING,[x],1996,SORN,2,2,1,1,1,1,1,1,1,0
Other vehicles,LAMBORGHINI,LAMBORGHINI MODEL MISSING,MISSING,[x],1995,Licensed,3,3,3,3,3,5,4,3,3,4
Other vehicles,LAMBORGHINI,LAMBORGHINI MODEL MISSING,MISSING,[x],1995,SORN,0,0,0,0,1,0,0,0,0,0
Other vehicles,LAMBORGHINI,LAMBORGHINI MODEL MISSING,MISSING,[x],1994,Licensed,1,1,1,1,1,1,2,2,3,4
Other vehicles,LAMBORGHINI,LAMBORGHINI MODEL MISSING,MISSING,[x],1994,SORN,3,3,3,3,3,3,3,2,1,0
Other vehicles,LAMBORGHINI,LAMBORGHINI MODEL MISSING,MISSING,[x],1993,Licensed,6,6,6,7,5,5,5,5,5,6
Other vehicles,LAMBORGHINI,LAMBORGHINI MODEL MISSING,MISSING,[x],1993,SORN,1,1,1,1,1,1,1,1,1,1
Other vehicles,LAMBORGHINI,LAMBORGHINI MODEL MISSING,MISSING,[x],1992,Licensed,0,1,1,0,0,0,0,0,0,0
Other vehicles,LAMBORGHINI,LAMBORGHINI MODEL MISSING,MISSING,[x],1991,Licensed,1,1,1,1,1,1,1,1,1,1
Other vehicles,LAMBORGHINI,LAMBORGHINI MODEL MISSING,MISSING,[x],1990,Licensed,8,8,8,7,7,7,7,6,6,6
Other vehicles,LAMBORGHINI,LAMBORGHINI MODEL MISSING,MISSING,[x],1989,Licensed,1,1,2,2,2,2,2,2,1,1
Other vehicles,LAMBORGHINI,LAMBORGHINI MODEL MISSING,MISSING,[x],1988,Licensed,6,5,5,5,4,4,4,4,4,4
Other vehicles,LAMBORGHINI,LAMBORGHINI MODEL MISSING,MISSING,[x],1988,SORN,0,1,1,1,1,1,1,1,1,0
Other vehicles,LAMBORGHINI,LAMBORGHINI MODEL MISSING,MISSING,[x],1987,Licensed,4,5,5,5,5,5,5,5,5,5
Other vehicles,LAMBORGHINI,LAMBORGHINI MODEL MISSING,MISSING,[x],1987,SORN,1,1,1,1,1,1,1,1,1,1
Other vehicles,LAMBORGHINI,LAMBORGHINI MODEL MISSING,MISSING,[x],1986,Licensed,1,1,1,1,1,2,2,2,1,1
Other vehicles,LAMBORGHINI,LAMBORGHINI MODEL MISSING,MISSING,[x],1985,Licensed,1,1,1,0,0,0,0,0,0,0
Other vehicles,LAMBORGHINI,LAMBORGHINI MODEL MISSING,MISSING,[x],1984,Licensed,1,1,1,2,2,2,2,2,2,2
Other vehicles,LAMBORGHINI,LAMBORGHINI MODEL MISSING,MISSING,[x],1983,Licensed,1,1,1,1,1,0,0,0,0,0
Other vehicles,LAMBORGHINI,LAMBORGHINI MODEL MISSING,MISSING,[x],1980,Licensed,0,0,0,0,0,0,0,1,1,1
Other vehicles,LAMBORGHINI,LAMBORGHINI MODEL MISSING,MISSING,[x],1980,SORN,1,1,1,1,1,1,1,0,0,0
Other vehicles,LAMBORGHINI,LAMBORGHINI MODEL MISSING,MISSING,[x],1979,Licensed,0,0,0,0,0,0,0,0,1,1
Other vehicles,LAMBORGHINI,LAMBORGHINI MODEL MISSING,MISSING,[x],1977,Licensed,2,1,1,1,1,1,1,0,0,0
Other vehicles,LAMBORGHINI,LAMBORGHINI MODEL MISSING,MISSING,[x],1968,Licensed,1,1,1,1,1,1,1,0,0,0
Other vehicles,LAMBORGHINI,LAMBORGHINI MODEL MISSING,MISSING,[x],1967,Licensed,2,2,1,1,1,1,1,1,1,1
Other vehicles,LAMBORGHINI,LAMBORGHINI MODEL MISSING,MISSING,[x],1966,Licensed,0,0,0,2,3,3,2,0,0,0
Other vehicles,LAMBORGHINI,LAMBORGHINI MODEL MISSING,MISSING,[x],1966,SORN,1,1,1,0,0,0,0,0,0,0
Other vehicles,LAMBORGHINI,LAMBORGHINI MODEL MISSING,MISSING,[x],1965,Licensed,2,3,3,3,3,2,0,0,0,0
Other vehicles,LAMBORGHINI,LAMBORGHINI MODEL MISSING,MISSING,[x],1965,SORN,2,1,1,0,0,0,0,0,0,0
Other vehicles,LAMBORGHINI,LAMBORGHINI MODEL MISSING,MISSING,[x],1964,Licensed,1,0,0,0,0,0,0,0,0,0
Other vehicles,LAMBORGHINI,LAMBORGHINI MODEL MISSING,MISSING,[x],1963,Licensed,0,1,0,0,0,0,0,0,0,0
Other vehicles,LAMBORGHINI,LAMBORGHINI MODEL MISSING,MISSING,[x],1963,SORN,1,0,0,0,0,0,0,0,0,0
Other vehicles,LAMBORGHINI,LAMBORGHINI MODEL MISSING,MISSING,[x],1961,Licensed,2,2,3,2,2,2,2,2,2,1
Other vehicles,LAMBORGHINI,LAMBORGHINI MODEL MISSING,MISSING,[x],1960,Licensed,0,0,0,0,1,0,0,0,0,0
Other vehicles,LAMBORGHINI,LAMBORGHINI MODEL MISSING,MISSING,[x],1960,SORN,1,1,1,1,0,0,0,0,0,0
Other vehicles,LAMBORGHINI,LAMBORGHINI MODEL MISSING,MISSING,[x],1959,Licensed,0,0,1,1,0,0,0,0,0,1
Other vehicles,LAMBORGHINI,LAMBORGHINI MODEL MISSING,MISSING,[x],1959,SORN,2,2,2,1,1,1,1,1,1,0
Other vehicles,LAMBORGHINI,LAMBORGHINI MODEL MISSING,MISSING,[x],1957,Licensed,1,1,1,1,1,1,0,0,0,0
Other vehicles,LAMBORGHINI,LAMBORGHINI MODEL MISSING,MISSING,2021,2021,Licensed,3,4,4,[z],[z],[z],[z],[z],[z],[z]
Other vehicles,LAMBORGHINI,LAMBORGHINI MODEL MISSING,MISSING,2020,2020,Licensed,1,1,1,1,[z],[z],[z],[z],[z],[z]
Other vehicles,LAMBORGHINI,LAMBORGHINI MODEL MISSING,MISSING,2019,2019,Licensed,6,6,6,6,6,[z],[z],[z],[z],[z]
Other vehicles,LAMBORGHINI,LAMBORGHINI MODEL MISSING,MISSING,2016,2016,Licensed,2,2,2,2,2,2,2,3,[z],[z]
Other vehicles,LAMBORGHINI,LAMBORGHINI MODEL MISSING,MISSING,2016,2016,SORN,1,1,1,1,1,1,0,0,[z],[z]
Other vehicles,LAMBORGHINI,LAMBORGHINI MODEL MISSING,MISSING,2015,2015,Licensed,1,1,1,1,1,1,1,1,1,[z]
Other vehicles,LAMBORGHINI,LAMBORGHINI MODEL MISSING,MISSING,2014,2002,Licensed,1,1,1,1,1,1,2,1,1,2
Other vehicles,LAMBORGHINI,LAMBORGHINI MODEL MISSING,MISSING,2014,2001,Licensed,1,1,1,1,1,1,1,1,1,1
Other vehicles,LAMBORGHINI,LAMBORGHINI MODEL MISSING,MISSING,2013,2013,Licensed,1,3,3,3,3,3,3,3,3,3
Other vehicles,LAMBORGHINI,LAMBORGHINI MODEL MISSING,MISSING,2013,1993,Licensed,0,0,0,0,0,0,0,1,1,1
Other vehicles,LAMBORGHINI,LAMBORGHINI MODEL MISSING,MISSING,2013,1984,Licensed,1,1,1,1,1,1,1,1,1,1
Other vehicles,LAMBORGHINI,LAMBORGHINI MODEL MISSING,MISSING,2012,2012,Licensed,2,2,3,3,3,4,4,4,4,4
Other vehicles,LAMBORGHINI,LAMBORGHINI MODEL MISSING,MISSING,2012,2005,Licensed,1,1,1,1,1,1,1,1,1,1
Other vehicles,LAMBORGHINI,LAMBORGHINI MODEL MISSING,MISSING,2012,2003,Licensed,1,1,1,1,1,1,1,1,1,1
Other vehicles,LAMBORGHINI,LAMBORGHINI MODEL MISSING,MISSING,2012,1987,Licensed,1,1,1,1,1,1,1,1,1,1
Other vehicles,LAMBORGHINI,LAMBORGHINI MODEL MISSING,MISSING,2011,[x],Licensed,0,0,0,0,0,0,0,0,1,1
Other vehicles,LAMBORGHINI,LAMBORGHINI MODEL MISSING,MISSING,2011,[x],SORN,0,0,0,0,0,1,1,1,0,0
Other vehicles,LAMBORGHINI,LAMBORGHINI MODEL MISSING,MISSING,2011,2011,Licensed,4,4,5,6,6,6,6,6,6,6
